id,Batch_Log_ID,prod
12381,AFL4MYPE8M,RHE
12382,AFL4MY6JEP,RHF
12383,AFL4MEZ59U,RHG
12384,AFL4MD37V3,RHH
12385,AFL4M16U87,RHI
12386,AFL4M11TK6,RHJ
12387,AFL4LUYVEU,RHK
12388,AFL4LEQNEP,RHL
12389,AFL4L1THFY,RHM
12390,AFL4KQV0MI,RHN
12391,AFL4KAV0MW,RHO
12392,AFL4JX32ST,RHP
12393,AFL4JPPEHE,RHQ
12394,AFL4J6M8IK,RHR
12395,AFL44G5PUX,RHS
12396,AFL43X6AL5,RHT
12397,AFL43EB2M3,RHU
12398,AFL43BBAS4,RHV
12399,AFL43B479J,RHW
12400,AFL436IIMC,RHX
12401,AFL42TZD61,RHY
12402,AFL42TFWJA,RHZ
12403,AFL42T9HJ6,RIA
12404,AFL42RXS7F,RIB
12405,AFL42DSVAH,RIC
12406,AFL41TL3KV,RID
12407,AFL41NXYK7,RIE
12408,AFL41NNL7K,RIF
12559,AFL0V3WR7E,ROA
12560,AFL0UJPT4R,ROB
12561,AFL0UCPUJF,ROC
12562,AFL0U6N4K9,ROD
12563,AFL0TZUBHT,ROE
12564,AFL0TL6P88,ROF
12565,AFL0TL2NLA,ROG
12566,AFL0TJK7QP,ROH
12567,AFL0T7R23V,ROI
12568,AFL0SSP50J,ROJ
12569,AFL0SJDS6A,ROK
12570,AFL0SFIGC2,ROL
12571,AFL0SDV2P0,ROM
12572,AFL0S1QK59,RON
12573,AFL0S1N9WR,ROO
12574,AFL0RUW9ZF,ROP
12575,AFL0RLU4MR,ROQ
12576,AFL0RL38B3,ROR
12577,AFL0R436EH,ROS
12578,AFL0R3UJE6,ROT
12579,AFL0B2F4QY,ROU
12580,AFL0B1258R,ROV
12581,AFL0AWM5LB,ROW
12582,AFL0A9NFSS,ROX
12583,AFL0A541K2,ROY
12584,AFL0A49IWH,ROZ
12585,AFL09YIX09,RPA
12586,AFL09WQ85G,RPB
12587,AFL09WIGFI,RPC
12588,AFL09WBYZG,RPD
12589,AFL09K4V6P,RPE
12590,AFL09JEGFP,RPF
12591,AFL09ISXFF,RPG
12592,AFL09C2KY2,RPH
12593,AFL093GWCU,RPI
12594,AFL08SVKIZ,RPJ
12595,AFL08S5DJS,RPK
12596,AFL08LYL7Z,RPL
12597,AFL0869S7H,RPM
12598,AFL081HPH5,RPN
12599,AFL0817FMK,RPO
12600,AFL080AKPW,RPP
12601,AFL07L8RRL,RPQ
12602,AFL07KI4JC,RPR
12603,AFL07GUSI2,RPS
12604,AFL078F7NW,RPT
12605,AFL06ZZDI6,RPU
12606,AFKZS5ZL2I,RPV
12607,AFKZS11H15,RPW
12608,AFKZS0V4LZ,RPX
12609,AFKZRM7PH4,RPY
12610,AFKZRKZLF8,RPZ
12611,AFKZRFV0Y7,RQA
12612,AFKZR8MWYM,RQB
12613,AFKZR74YDU,RQC
12614,AFKZR1SMNG,RQD
12615,AFKZR0VQ2K,RQE
12616,AFKZQW04VN,RQF
12617,AFKZQUTBAV,RQG
12618,AFKZQULWS2,RQH
12619,AFKZQLKWD4,RQI
12620,AFKZQHWKXW,RQJ
12621,AFKZQHQSCT,RQK
12622,AFKZQBNVSW,RQL
12623,AFKZPX4UYQ,RQM
12624,AFKZPVNNX1,RQN
12625,AFKZPKJ3N7,RQO
12626,AFKZPIEI5L,RQP
12627,AFKZPDUGII,RQQ
12628,AFKZPAUSV4,RQR
12629,AFKZP4X81N,RQS
12630,AFKZP46BK1,RQT
12631,AFKZP433GF,RQU
12632,AFKZNZUTS9,RQV
12633,AFKZNQHQF8,RQW
12634,AFKZN849FM,RQX
12635,AFKZN7AYE0,RQY
12636,AFKZN5RRZ1,RQZ
12637,AFKZN5D964,RRA
12638,AFKZN19EZH,RRB
12639,AFKZMYMEIC,RRC
12640,AFKZMTQXL6,RRD
12641,AFKZ84BRDK,RRE
12642,AFKZ83IHM4,RRF
12643,AFKZ7ZNM5M,RRG
12644,AFKZ7ZLQKP,RRH
12645,AFKZ7ZIUR8,RRI
12646,AFKZ7Z91PL,RRJ
12647,AFKZ7QQNVK,RRK
12648,AFKZ7INHMH,RRL
12649,AFKZ71YG7M,RRM
12650,AFKZ712GW9,RRN
12651,AFKZ6VLMXK,RRO
12652,AFKZ6M3SSZ,RRP
12653,AFKZ6M0CTW,RRQ
12654,AFKZ68Y7E1,RRR
12655,AFKZ61SBMZ,RRS
12656,AFKZ5PX1PN,RRT
12657,AFKZ5H66ID,RRU
12658,AFKZ5FUHWB,RRV
12659,AFKZ5AN554,RRW
12660,AFKZ5AKSHV,RRX
12661,AFKZ59U67M,RRY
12662,AFKZ4YPZFP,RRZ
12663,AFKZ4YF4LT,RSA
12664,AFKZ4VN41P,RSB
12665,AFKZ4E4GPR,RSC
12666,AFKZ4BHPQD,RSD
12667,AFKZ4BBVI1,RSE
12668,AFKZ4B6N6R,RSF
12669,AFKZ3ZY5SY,RSG
12670,AFKZ3YKXV8,RSH
12671,AFKZ3X4TAJ,RSI
12672,AFKZ3X2V6Q,RSJ
12673,AFKZ3U4MMI,RSK
12674,AFKYNZ2PJY,RSL
12675,AFKYNXNJ8S,RSM
12676,AFKYNXLBH6,RSN
12677,AFKYNWVRET,RSO
12678,AFKYNKP4HM,RSP
12679,AFKYNBH9UC,RSQ
12680,AFKYN6TFGW,RSR
12681,AFKYN43SDB,RSS
12682,AFKYMYSA8I,RST
12683,AFKYMT3T3Z,RSU
12684,AFKYMT1PSQ,RSV
12685,AFKYMKAJ9B,RSW
12686,AFKYMK7NXX,RSX
12687,AFKYM11YD4,RSY
12688,AFKYLW40PB,RSZ
12689,AFKYLVN6JB,RTA
12690,AFKYLLV6BF,RTB
12691,AFKYLFNBYR,RTC
12692,AFKYLAXNUX,RTD
12693,AFKYL9SJ1U,RTE
12694,AFKYL86TZ3,RTF
12695,AFKYL1XNBN,RTG
12696,AFKYKXGE3V,RTH
12697,AFKYKH55B2,RTI
12698,AFKYKCE1BV,RTJ
12699,AFKYKCDLQ5,RTK
12700,AFKYK4E8L3,RTL
12701,AFKYK3J9TQ,RTM
12702,AFKYJS9XPU,RTN
12703,AFKYJS0G3W,RTO
12704,AFKYJQVD7T,RTP
12705,AFKY4W5YSU,RTQ
12706,AFKY4U5QFV,RTR
12707,AFKY4GRG0S,RTS
12858,AFKUBE3BQD,RZN
12859,AFKUB2Q9QY,RZO
12860,AFKUB2PCNW,RZP
12861,AFKUB21NAS,RZQ
12862,AFKUATF2H5,RZR
12863,AFKUAM1ZRA,RZS
12864,AFKUALYVTT,RZT
12865,AFKUAGWLX8,RZU
12866,AFKUA3XFCV,RZV
12867,AFKUA3IBKY,RZW
12868,AFKUA377JV,RZX
12869,AFKU950EB6,RZY
12870,AFKU94J5CB,RZZ
12871,AFKU8WN9T3,SAA
12872,AFKU8RBV00,SAB
12873,AFKU8QE9W1,SAC
12874,AFKU8LJ5IR,SAD
12875,AFKU8KCBIZ,SAE
12876,AFKU8JVRG9,SAF
12877,AFKU80PAAC,SAG
12878,AFKU7ZQV1L,SAH
12879,AFKU7RHNNZ,SAI
12880,AFKU7JFFSG,SAJ
12881,AFKTSR0ZCY,SAK
12882,AFKTSQXBQQ,SAL
12883,AFKTSQ7YRZ,SAM
12884,AFKTSKFF1T,SAN
12885,AFKTS76GGJ,SAO
12886,AFKTS6X51U,SAP
12887,AFKTRZID0J,SAQ
12888,AFKTRYZIC0,SAR
12889,AFKTRSDXHG,SAS
12890,AFKTRS772S,SAT
12891,AFKTRLWZRR,SAU
12892,AFKTRFMYFY,SAV
12893,AFKTRFFW0T,SAW
12894,AFKTR9QSRJ,SAX
12895,AFKTR7BT4E,SAY
12896,AFKTR202W0,SAZ
12897,AFKTR1L7LR,SBA
12898,AFKTQLY1X2,SBB
12899,AFKTQ95LJ2,SBC
12900,AFKTQ57M1X,SBD
12901,AFKTQ42Q1Q,SBE
12902,AFKTQ2T94B,SBF
12903,AFKTPQ0KA2,SBG
12904,AFKTPNQYBT,SBH
12905,AFKTPN2STM,SBI
12906,AFKTPIU93Q,SBJ
12907,AFKTPIMK6E,SBK
12908,AFKTP4AHWZ,SBL
12909,AFKT8J4VDM,SBM
12910,AFKT8GNKME,SBN
12911,AFKT8ADXXP,SBO
12912,AFKT7L0UAX,SBP
12913,AFKT7F0YEY,SBQ
12914,AFKT6ZKYAX,SBR
12915,AFKT6T86YG,SBS
12916,AFKT6KRQZ0,SBT
12917,AFKT5QA1K3,SBU
12918,AFKT5LYJUC,SBV
12919,AFKT5GEU6J,SBW
12920,AFKT5242E6,SBX
12921,AFKT4J6SQH,SBY
12922,AFKT4BHZ96,SBZ
12923,AFKSPI6KEB,SCA
12924,AFKSNJJQMQ,SCB
12925,AFKSNHFCAN,SCC
12926,AFKSNH8CAP,SCD
12927,AFKSND0ENZ,SCE
12928,AFKSMY64ZM,SCF
12929,AFKSMJ3SGP,SCG
12930,AFKSM8X0FH,SCH
12931,AFKSM7WCKE,SCI
12932,AFKSM1ZCH0,SCJ
12933,AFKSM1X0D4,SCK
12934,AFKSLZI6JK,SCL
12935,AFKSLVSBTH,SCM
12936,AFKSLS1SAC,SCN
12937,AFKSLLS7J8,SCO
12938,AFKSLL2BHE,SCP
12939,AFKSLF6UZ6,SCQ
12940,AFKSL9FZNL,SCR
12941,AFKSL0AVFM,SCS
12942,AFKSKWVBYU,SCT
12943,AFKSKMB898,SCU
12944,AFKSKM7BKP,SCV
12945,AFKSKGMTNV,SCW
12946,AFKSKB011N,SCX
12947,AFKSKAFVUW,SCY
12948,AFKS5KIP15,SCZ
12949,AFKS5GIS2E,SDA
12950,AFKS5G4X44,SDB
12951,AFKS5FXLE0,SDC
12952,AFKS5FQXR1,SDD
12953,AFKS54F3YN,SDE
12954,AFKS4XBXAN,SDF
12955,AFKS4WQX8R,SDG
12956,AFKS4N2QGT,SDH
12957,AFKS4MCTNY,SDI
12958,AFKS4IMPFA,SDJ
12959,AFKS4BW7EY,SDK
12960,AFKS4BA1JW,SDL
12961,AFKS44F66E,SDM
12962,AFKS42WBPE,SDN
12963,AFKS3YYJBA,SDO
12964,AFKS3Y3UW0,SDP
12965,AFKS3XZ29S,SDQ
12966,AFKS3XW2VC,SDR
12967,AFKS3Q0VCT,SDS
12968,AFKS3K3TI8,SDT
12969,AFKS3BYM1S,SDU
12970,AFKS34FHTW,SDV
12971,AFKS2Y97HS,SDW
12972,AFKS2Y6Y7Y,SDX
12973,AFKS2T4VMQ,SDY
12974,AFKS2RQUWL,SDZ
12975,AFKS2MQQ5Z,SEA
12976,AFKS2KGICE,SEB
12977,AFKS2J662U,SEC
12978,AFKS2G2N6U,SED
12979,AFKS2FI5JX,SEE
12980,AFKS20VN98,SEF
12981,AFKS1P26RA,SEG
12982,AFKS1LY8KY,SEH
12983,AFKS1KZMVL,SEI
12984,AFKS1HIIZF,SEJ
12985,AFKS1AIP0W,SEK
12986,AFKS1A7XIG,SEL
12987,AFKS19P4SD,SEM
12988,AFKRLJEWID,SEN
12989,AFKRLJ5E88,SEO
12990,AFKRLG32NC,SEP
12991,AFKRLF3B6J,SEQ
12992,AFKRL9EZEF,SER
12993,AFKRL6EH97,SES
12994,AFKRL1ZGK5,SET
12995,AFKRKVKB99,SEU
12996,AFKRKV8D73,SEV
12997,AFKRKV14YQ,SEW
12998,AFKRKL8RNY,SEX
12999,AFKRKFHJV6,SEY
13000,AFKRKEP57Y,SEZ
13001,AFKRKAX3TK,SFA
13002,AFKRK8CKPU,SFB
13003,AFKRJXCS2J,SFC
13004,AFKRJWUFHU,SFD
13005,AFKRJW173C,SFE
13006,AFKRJIT7UK,SFF
13157,AFKNSL9XA6,SLA
13158,AFKNSDE6LB,SLB
13159,AFKNSDBLJ8,SLC
13160,AFKNS5VVL5,SLD
13161,AFKNS2ITVL,SLE
13162,AFKNRZRNP1,SLF
13163,AFKNCE0JL1,SLG
13164,AFKNC68A05,SLH
13165,AFKNC62XPP,SLI
13166,AFKNBYAAVQ,SLJ
13167,AFKNBLY9JK,SLK
13168,AFKNBL41IM,SLL
13169,AFKNB9BAJG,SLM
13170,AFKNB9A8CH,SLN
13171,AFKNB8HWZR,SLO
13172,AFKNB67U7W,SLP
13173,AFKNAUMPAN,SLQ
13174,AFKNATQ9T2,SLR
13175,AFKNATAFWE,SLS
13176,AFKNAPAT6H,SLT
13177,AFKNAP88R3,SLU
13178,AFKNAEUWNW,SLV
13179,AFKNAB5WI1,SLW
13180,AFKN9W8FGX,SLX
13181,AFKN9RBGD7,SLY
13182,AFKN9QQCLS,SLZ
13183,AFKN9QKY30,SMA
13184,AFKN9PN8W9,SMB
13185,AFKN9P0IF0,SMC
13186,AFKN9GBHEB,SMD
13187,AFKN9BX0ZB,SME
13188,AFKN9ANV62,SMF
13189,AFKN99YB8P,SMG
13190,AFKN99IKBT,SMH
13191,AFKN8WMX7E,SMI
13192,AFKN8BU31R,SMJ
13193,AFKN8B369K,SMK
13194,AFKN80AHJF,SML
13195,AFKMT9KIXJ,SMM
13196,AFKMT9D5EH,SMN
13197,AFKMT5Z42T,SMO
13198,AFKMT5CIF3,SMP
13199,AFKMSWAXBP,SMQ
13200,AFKMSPFDPR,SMR
13201,AFKMSJ8BTM,SMS
13202,AFKMSCMUYN,SMT
13203,AFKMS61W2U,SMU
13204,AFKMS5NE4D,SMV
13205,AFKMS4S2XC,SMW
13206,AFKMS4F4F9,SMX
13207,AFKMRYK2TX,SMY
13208,AFKMRRHPGR,SMZ
13209,AFKMRGBQQ3,SNA
13210,AFKMRCSBCZ,SNB
13211,AFKMR9QW2M,SNC
13212,AFKMR9MQRW,SND
13213,AFKMR12U88,SNE
13214,AFKMQWB9CZ,SNF
13215,AFKMQTG79T,SNG
13216,AFKMQMSMMQ,SNH
13217,AFKMQM7PRS,SNI
13218,AFKMQLXB4E,SNJ
13219,AFKMQAZS1V,SNK
13220,AFKMQ86RII,SNL
13221,AFKMQ4A2LF,SNM
13222,AFKMQ44GI5,SNN
13223,AFKMQ3IN8U,SNO
13224,AFKMQ1QVYI,SNP
13225,AFKMPY3DIT,SNQ
13226,AFKMPUH8KL,SNR
13227,AFKMPJ4WIJ,SNS
13228,AFKMPGFHL3,SNT
13229,AFKMP5UMKM,SNU
13230,AFKMP413JN,SNV
13231,AFKMP3TDDU,SNW
13232,AFKMP3P0UF,SNX
13233,AFKM9A21DV,SNY
13234,AFKM94YYEK,SNZ
13235,AFKM93M0R7,SOA
13236,AFKM91D0S8,SOB
13237,AFKM8RDVZQ,SOC
13238,AFKM8JNASH,SOD
13239,AFKM8BPV8H,SOE
13240,AFKM8BMED6,SOF
13241,AFKM86SXEL,SOG
13242,AFKM7ZX3TR,SOH
13243,AFKM7ZIBNZ,SOI
13244,AFKM7Z9CZP,SOJ
13245,AFKM7WQ8TF,SOK
13246,AFKM7WBNQJ,SOL
13247,AFKM7S2W9T,SOM
13248,AFKM7QT0XP,SON
13249,AFKM7JXPBR,SOO
13250,AFKM7JQYFU,SOP
13251,AFKM7JI67D,SOQ
13252,AFKM7EBTJ9,SOR
13253,AFKM76RMEC,SOS
13254,AFKM71L90C,SOT
13255,AFKM70P3AG,SOU
13256,AFKM6T2AZ6,SOV
13257,AFKM6SGXIJ,SOW
13258,AFKM6LGN8I,SOX
13259,AFKM6GJBEY,SOY
13260,AFKM6DAHT5,SOZ
13261,AFKM681ABA,SPA
13262,AFKM67YT07,SPB
13263,AFKM66WSQE,SPC
13264,AFKM627AZQ,SPD
13265,AFKM61LP83,SPE
13266,AFKM5ZRXBV,SPF
13267,AFKM5Q35VG,SPG
13268,AFKM5I3E89,SPH
13269,AFKM5GB3Q6,SPI
13270,AFKM5ALYZV,SPJ
13271,AFKM59JZV3,SPK
13272,AFKM588FYR,SPL
13273,AFKM4WKDE7,SPM
13274,AFKLQ7BMBJ,SPN
13275,AFKLQ340S3,SPO
13276,AFKLQ2UV31,SPP
13277,AFKLQ0Q8H8,SPQ
13278,AFKLPPEFFC,SPR
13279,AFKLPMNBA1,SPS
13280,AFKLPIQCQW,SPT
13281,AFKLPIC2Z5,SPU
13282,AFKLPH70PT,SPV
13283,AFKLPAGIDK,SPW
13284,AFKLP89FLE,SPX
13285,AFKLP1NQ54,SPY
13286,AFKLNY0HTD,SPZ
13287,AFKLNVQT9Y,SQA
13288,AFKLNR4JJL,SQB
13289,AFKLNQVIWS,SQC
13290,AFKLNQSVE9,SQD
13291,AFKLNKJ8QL,SQE
13292,AFKLNJ34PL,SQF
13293,AFKLNBRN38,SQG
13294,AFKLNB9LQ6,SQH
13295,AFKLN6601G,SQI
13296,AFKLN5RF94,SQJ
13297,AFKLN4VIRW,SQK
13298,AFKLMKPEVJ,SQL
13299,AFKLMJ83A5,SQM
13300,AFKLMF595X,SQN
13301,AFKLM5DCUS,SQO
13302,AFKLM4Y85P,SQP
13303,AFKLM0S1UH,SQQ
13304,AFKLM0IAFI,SQR
13305,AFKLM0D1RB,SQS
13456,AFKIVNHCIV,SWN
13457,AFKIG0HLVI,SWO
13458,AFKIFYGN3V,SWP
13459,AFKIFTGCQU,SWQ
13460,AFKIFMGSS9,SWR
13461,AFKIFDGY0H,SWS
13462,AFKIFAGDN4,SWT
13463,AFKIFA6Y68,SWU
13464,AFKIF09PUW,SWV
13465,AFKIEVT6DW,SWW
13466,AFKIEULLQE,SWX
13467,AFKIEU7HXS,SWY
13468,AFKIETFZMW,SWZ
13469,AFKIEC56FN,SXA
13470,AFKIEBIF88,SXB
13471,AFKIEBA15C,SXC
13472,AFKIDQNUJ0,SXD
13473,AFKIDBNWHX,SXE
13474,AFKICYUL83,SXF
13475,AFKICT7LDY,SXG
13476,AFKICSJRXL,SXH
13477,AFKICS0PVB,SXI
13478,AFKICR1IEN,SXJ
13479,AFKIC6SMSW,SXK
13480,AFKIBZLYLP,SXL
13481,AFKIBLPNYV,SXM
13482,AFKIBKZVCW,SXN
13483,AFKHWT6Y31,SXO
13484,AFKHWS9V3A,SXP
13485,AFKHWRSN0S,SXQ
13486,AFKHWRLR0Q,SXR
13487,AFKHW8RH8A,SXS
13488,AFKHW8C205,SXT
13489,AFKHW2E1TH,SXU
13490,AFKHW12XDN,SXV
13491,AFKHVTJQ6Z,SXW
13492,AFKHVSA4UG,SXX
13493,AFKHVNEBP2,SXY
13494,AFKHVFH6GM,SXZ
13495,AFKHVEVF2B,SYA
13496,AFKHV8WVJW,SYB
13497,AFKHV8R29Q,SYC
13498,AFKHV8LLI6,SYD
13499,AFKHV7EVGM,SYE
13500,AFKHUIZ16J,SYF
13501,AFKHUGAYLJ,SYG
13502,AFKHU9XAUL,SYH
13503,AFKHU5RMIT,SYI
13504,AFKHTVJXDX,SYJ
13505,AFKHTQRXWR,SYK
13506,AFKHTQ64TW,SYL
13507,AFKHTQ5P1Q,SYM
13508,AFKHTPWVN3,SYN
13509,AFKHTPMYZ6,SYO
13510,AFKHSXFTH3,SYP
13511,AFKHSRE0PA,SYQ
13512,AFKHSR42TA,SYR
13513,AFKHCVY7HU,SYS
13514,AFKHCREESP,SYT
13515,AFKHCR8464,SYU
13516,AFKHCDVCCP,SYV
13517,AFKHCDTIAL,SYW
13518,AFKHC45DTW,SYX
13519,AFKHBXTVD0,SYY
13520,AFKHBXBYQ7,SYZ
13521,AFKHBX8C66,SZA
13522,AFKHBQWM3G,SZB
13523,AFKHBMLLEY,SZC
13524,AFKHBFAMXM,SZD
13525,AFKHBEZEDB,SZE
13526,AFKHB9D5UX,SZF
13527,AFKHB8PU4M,SZG
13528,AFKHATRV66,SZH
13529,AFKHANPNN5,SZI
13530,AFKHANLV2P,SZJ
13531,AFKHA8DC4R,SZK
13532,AFKHA34497,SZL
13533,AFKH9UHUYU,SZM
13534,AFKH9TXYA6,SZN
13535,AFKH9Q6DPB,SZO
13536,AFKH9P6RA5,SZP
13537,AFKH8KXUJC,SZQ
13538,AFKGTN8FQX,SZR
13539,AFKGSX0S1S,SZS
13540,AFKGSWEY72,SZT
13541,AFKGS18DW6,SZU
13542,AFKGRMII1Z,SZV
13543,AFKGR2Y4WM,SZW
13544,AFKGQHT8JL,SZX
13545,AFKGQ7NENL,SZY
13546,AFKGPV3H7D,SZZ
13547,AFKG94P6DP,TAA
13548,AFKG8W3X4X,TAB
13549,AFKG8N1K0W,TAC
13550,AFKG85S8DH,TAD
13551,AFKG82Z9E7,TAE
13552,AFKG7S1I7U,TAF
13553,AFKG7CQ37K,TAG
13554,AFKG7573IR,TAH
13555,AFKG74P4YQ,TAI
13556,AFKG6TTHSH,TAJ
13557,AFKG6MG49X,TAK
13558,AFKG68BU4Y,TAL
13559,AFKG6806GI,TAM
13560,AFKG5WD6G7,TAN
13561,AFKG5UESLJ,TAO
13562,AFKG5TZ601,TAP
13563,AFKG5NHDCI,TAQ
13564,AFKG5MP9GB,TAR
13565,AFKG5HTY6M,TAS
13566,AFKG5H525N,TAT
13567,AFKG5GWL6R,TAU
13568,AFKG5GWCG8,TAV
13569,AFKFQMXDTQ,TAW
13570,AFKFQLWIVB,TAX
13571,AFKFQD3U2L,TAY
13572,AFKFQ7D9KH,TAZ
13573,AFKFQ73GW3,TBA
13574,AFKFPVK2AS,TBB
13575,AFKFPH8UI7,TBC
13576,AFKFPGGQTI,TBD
13577,AFKFPG6TX8,TBE
13578,AFKFP35BYC,TBF
13579,AFKFP32700,TBG
13580,AFKFP27IY9,TBH
13581,AFKFNP736P,TBI
13582,AFKFNK9B2H,TBJ
13583,AFKFNJSVQT,TBK
13584,AFKFN5CK4X,TBL
13585,AFKFN3HDXT,TBM
13586,AFKFMSYYIZ,TBN
13587,AFKFMQ8B0Q,TBO
13588,AFKFMLHJST,TBP
13589,AFKFMKWEQA,TBQ
13590,AFKFMBEPEP,TBR
13591,AFKFM5WV1R,TBS
13592,AFKFM4RHQ9,TBT
13593,AFKFLV9VX2,TBU
13594,AFKFLT5U6I,TBV
13595,AFKFLNJZHJ,TBW
13596,AFKFLJW7ZX,TBX
13597,AFKFLGQ38W,TBY
13598,AFKF6S1CX6,TBZ
13599,AFKF6L3TDS,TCA
13600,AFKF6KVK75,TCB
13601,AFKF6BK3W0,TCC
13602,AFKF68553V,TCD
13603,AFKF5SN1YK,TCE
13604,AFKF5RNM82,TCF
13755,AFKCFF8W6U,TIA
13756,AFKCF7FNR2,TIB
13757,AFKCEVTKS0,TIC
13758,AFKCEVIUNU,TID
13759,AFKCEH4E60,TIE
13760,AFKCEGQDZP,TIF
13761,AFKCEBVMPT,TIG
13762,AFKCDWKWN7,TIH
13763,AFKCDPRT99,TII
13764,AFKCDJH8KZ,TIJ
13765,AFKCDC7BE2,TIK
13766,AFKCDC3KQZ,TIL
13767,AFKCCZ5WDK,TIM
13768,AFKCCY10XU,TIN
13769,AFKCCL7PFX,TIO
13770,AFKCCILRZH,TIP
13771,AFKCCE5KWF,TIQ
13772,AFKCCC1LFG,TIR
13773,AFKCC83JIN,TIS
13774,AFKCC76FDU,TIT
13775,AFKBXDPPHV,TIU
13776,AFKBXA73ED,TIV
13777,AFKBX4V7RM,TIW
13778,AFKBWY7CU1,TIX
13779,AFKBWLDZI9,TIY
13780,AFKBWKBI7R,TIZ
13781,AFKBWJIKBP,TJA
13782,AFKBWISSR3,TJB
13783,AFKBWDX499,TJC
13784,AFKBWD24UD,TJD
13785,AFKBWBL1DY,TJE
13786,AFKBW4XN2V,TJF
13787,AFKBW14V2G,TJG
13788,AFKBVZQQMT,TJH
13789,AFKBVUIMTW,TJI
13790,AFKBVTPCPA,TJJ
13791,AFKBVTIX4A,TJK
13792,AFKBVTIPSC,TJL
13793,AFKBVF6XY8,TJM
13794,AFKBVE1AQF,TJN
13795,AFKBVACW23,TJO
13796,AFKBV9AEBT,TJP
13797,AFKBUUVP5B,TJQ
13798,AFKBUUNM1B,TJR
13799,AFKBUPW4ZX,TJS
13800,AFKBUFEMUS,TJT
13801,AFKBUBLT24,TJU
13802,AFKBUAYERQ,TJV
13803,AFKBUAPW42,TJW
13804,AFKBTXP129,TJX
13805,AFKBTXN1FF,TJY
13806,AFKBTXMSSI,TJZ
13807,AFKBTQI1XP,TKA
13808,AFKBTJWDB5,TKB
13809,AFKBTGMCXW,TKC
13810,AFKBTAZNQP,TKD
13811,AFKBTA70HF,TKE
13812,AFKBT6WTPE,TKF
13813,AFKBT6FGZR,TKG
13814,AFKBT3N4HJ,TKH
13815,AFKBDGQA7L,TKI
13816,AFKBDF9ZTE,TKJ
13817,AFKBCVP8GH,TKK
13818,AFKBCI7DKR,TKL
13819,AFKBCHXJF3,TKM
13820,AFKBCGZT41,TKN
13821,AFKBCDZXRE,TKO
13822,AFKBCCJUEE,TKP
13823,AFKBCB3F51,TKQ
13824,AFKBC537AB,TKR
13825,AFKBBYTHJ9,TKS
13826,AFKBBY2D6A,TKT
13827,AFKBBXYA6N,TKU
13828,AFKBBT7MYB,TKV
13829,AFKBBQMCV0,TKW
13830,AFKBBM806W,TKX
13831,AFKBBFPPF5,TKY
13832,AFKBB8TW2S,TKZ
13833,AFKBB0ABEX,TLA
13834,AFKBAYJXAS,TLB
13835,AFKBAVUG2T,TLC
13836,AFKBAVAHS6,TLD
13837,AFKBASHPLB,TLE
13838,AFKBAP1CY0,TLF
13839,AFKBAG6BA4,TLG
13840,AFKBAFPQ1M,TLH
13841,AFKBAFI6C9,TLI
13842,AFKBAEUUYR,TLJ
13843,AFKBAAQ6DP,TLK
13844,AFKBA9KDAC,TLL
13845,AFKB9U9DP5,TLM
13846,AFKB9NHRI9,TLN
13847,AFKB99III5,TLO
13848,AFKB95DX78,TLP
13849,AFKB93X8HC,TLQ
13850,AFKAUAXYB6,TLR
13851,AFKAU95631,TLS
13852,AFKAU94VHH,TLT
13853,AFKATPR4ZJ,TLU
13854,AFKATI5V9Q,TLV
13855,AFKATGVG9K,TLW
13856,AFKATBPVFD,TLX
13857,AFKAT8Y4FQ,TLY
13858,AFKAT27RCR,TLZ
13859,AFKASZ530A,TMA
13860,AFKASXCCEK,TMB
13861,AFKASRCPL7,TMC
13862,AFKASQWT38,TMD
13863,AFKASQ37VE,TME
13864,AFKASIGZT4,TMF
13865,AFKASI81I8,TMG
13866,AFKASCF4Z3,TMH
13867,AFKASASNX7,TMI
13868,AFKAS5V15T,TMJ
13869,AFKARYKTZP,TMK
13870,AFKARX5KPD,TML
13871,AFKARTI8UN,TMM
13872,AFKARSSADT,TMN
13873,AFKARM19BV,TMO
13874,AFKARLD8CV,TMP
13875,AFKARJ86XU,TMQ
13876,AFKAREXF25,TMR
13877,AFKARCXF8J,TMS
13878,AFKAR83TXN,TMT
13879,AFKAR7T86Z,TMU
13880,AFKAQVY44N,TMV
13881,AFKAQE9S8Q,TMW
13882,AFKAQDX5E6,TMX
13883,AFKAQ89ZQ2,TMY
13884,AFKAQ7JA7A,TMZ
13885,AFKAQ7BM0T,TNA
13886,AFKAAD7V8B,TNB
13887,AFKAA7LY0Z,TNC
13888,AFKAA7HP7X,TND
13889,AFKAA7HH5U,TNE
13890,AFKA9ZF9WN,TNF
13891,AFKA9VWZIE,TNG
13892,AFKA9H5TT8,TNH
13893,AFKA9F5VAX,TNI
13894,AFKA9AU34X,TNJ
13895,AFKA99YSYP,TNK
13896,AFKA99MK16,TNL
13897,AFKA99F4KE,TNM
13898,AFKA91YTVA,TNN
13899,AFKA8VWS0A,TNO
13900,AFKA8VFRMA,TNP
13901,AFKA8R4CW9,TNQ
13902,AFKA8R0XXZ,TNR
13903,AFKA85PY3F,TNS
14054,AFK6YX3RKL,TTN
14055,AFK6YPXLRP,TTO
14056,AFK6YI3V0R,TTP
14057,AFK6YCNFFA,TTQ
14058,AFK6Y66J6A,TTR
14059,AFK6Y45578,TTS
14060,AFK6Y3Y4VX,TTT
14061,AFK6XZBXS2,TTU
